,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
CC5,WEEKENDS/HOLIDAY,3.4,5.8,59.9,76.7,107.9,148.3,205.8,217.6,243.5,265.6,303.5,312.4,350.4,396.2,418.0,392.2,323.6,293.3,251.2,120.0,9.2,0.0,56.9,131.0,174.5,202.8,217.7,253.3,324.6,377.2,342.9,314.5,352.5,336.4,345.0,297.9,284.9,265.8,244.7,140.4
CC6,WEEKDAY,5.8,6.5,73.4,254.4,504.2,372.2,318.1,356.6,430.0,607.2,436.1,459.0,501.9,662.5,874.4,599.2,717.2,880.6,652.2,204.4,7.1,0.4,157.8,391.2,555.0,629.2,464.2,451.0,552.7,565.1,585.0,565.2,549.6,672.8,1370.4,892.6,345.1,177.0,122.6,42.8
CC6,WEEKENDS/HOLIDAY,11.4,3.4,32.5,67.5,228.5,339.4,445.1,458.9,607.5,594.0,612.9,681.6,866.9,918.4,864.9,793.1,837.5,866.2,1432.8,414.5,9.0,0.5,231.3,585.3,497.5,659.3,630.2,617.6,687.5,762.3,724.9,688.0,764.2,941.6,1025.7,904.5,354.0,253.7,152.0,56.4
CC7,WEEKDAY,2.5,66.0,401.8,661.4,851.7,404.8,237.8,276.1,428.6,314.6,361.4,377.8,516.2,802.2,931.1,498.2,270.5,272.6,250.5,101.9,29.2,6.9,173.6,817.8,855.0,414.0,207.0,206.5,302.1,398.2,360.1,338.9,377.2,544.0,958.3,800.8,458.4,417.6,350.3,179.3
CC7,WEEKENDS/HOLIDAY,4.2,27.5,134.9,215.7,290.8,362.5,361.7,353.4,407.8,394.8,338.1,325.6,362.8,459.5,412.9,339.1,231.8,207.1,219.4,121.7,39.5,2.3,135.4,205.4,254.5,266.2,278.2,278.6,308.4,367.5,370.4,399.7,399.4,459.1,480.6,438.5,415.6,448.5,377.1,194.7
CC8,WEEKDAY,5.9,53.4,426.2,917.0,1215.0,582.8,320.2,351.8,336.0,466.6,568.3,625.4,580.6,682.6,867.6,516.4,287.1,260.8,197.8,74.2,26.8,7.6,506.3,1021.0,462.2,292.8,220.3,209.6,246.6,258.8,285.8,296.0,342.8,551.7,983.0,861.6,511.8,445.7,374.0,176.8
CC8,WEEKENDS/HOLIDAY,6.1,21.8,150.8,256.0,297.2,365.5,404.0,414.2,455.3,428.6,410.9,350.2,387.2,426.5,444.3,418.7,310.0,250.9,207.7,77.5,28.8,2.7,58.6,174.9,211.0,279.2,271.8,295.3,333.7,364.6,344.1,335.9,383.1,428.2,447.8,421.2,411.3,443.5,393.2,214.8
CE1,WEEKDAY,74.5,54.4,284.2,457.2,504.09999999999997,381.8,511.4,759.2,943.8000000000001,1056.6,1153.7,1510.7,1718.0,2115.8,2536.6,2051.2,3498.7,3605.0,3262.9,1879.3999999999999,24.5,0.0,951.5999999999999,1186.4,1613.3,1608.8999999999999,1377.9,1591.0,1576.2,1789.0,1990.8,1674.8000000000002,1616.1999999999998,2036.8,2633.2,2609.7,1596.3000000000002,996.3,831.6,311.8
CE1,WEEKENDS/HOLIDAY,98.5,41.9,525.9,585.3,529.8,464.09999999999997,827.6999999999999,1029.9,1250.4,2002.6,1992.6000000000001,2739.5,3338.6,3431.0,3496.1,3826.1,7235.200000000001,7558.7,4855.7,2589.6,30.9,0.0,854.2,1288.8,1487.2,1683.3999999999999,2206.4,2986.3,2863.5,3432.3,3796.0,3775.7,3915.7,4425.0,4469.2,4501.0,2423.6,1325.9,1038.6,373.2
CG1,WEEKDAY,1.7000000000000002,16.2,57.3,117.4,175.1,143.0,169.4,364.4,633.0,589.4,555.6,694.1,986.0,2093.5,4008.6,2476.9,1588.0,1160.8,703.1,242.4,21.799999999999997,12.6,512.8000000000001,1724.3000000000002,3928.0,3239.4,1478.8000000000002,801.0,674.2,794.2,633.9,457.2,471.70000000000005,534.9,799.5999999999999,681.9,288.6,169.60000000000002,111.2,65.6
CG1,WEEKENDS/HOLIDAY,1.3,14.3,44.8,89.3,128.4,107.0,170.1,318.1,545.6,772.7,883.9000000000001,993.7,1086.5,1194.6999999999998,1262.6,1306.5,1100.3000000000002,1295.1,717.6,266.4,31.9,4.7,154.3,481.9,595.1,720.0,858.3,942.1,1001.6999999999999,1176.3,1170.0,1099.6999999999998,967.5,973.4,922.8000000000001,895.0999999999999,449.8,253.4,143.1,83.9
CG2,WEEKDAY,12.6,381.6,488.8,705.8,781.5,744.6,746.5,803.2,965.2,1174.6,1266.2,1679.1,1638.0,1899.7,1998.6,1556.0,1538.2,1590.0,1963.0,660.8,18.2,48.0,612.8,1358.0,1930.4,1339.0,1158.8,1300.8,1411.4,1365.8,1473.5,1125.9,1099.6,1259.4,1618.6,1619.6,1270.0,915.2,648.1,458.0
CG2,WEEKENDS/HOLIDAY,21.6,370.7,535.2,693.7,787.4,794.8,892.6,982.8,1277.1,1623.8,1882.5,2413.4,2312.0,2240.7,2049.4,2071.0,2330.1,2299.6,2529.2,910.1,18.2,34.2,350.4,1138.4,1240.4,1320.3,1529.5,2111.5,2327.7,2153.6,2491.3,2017.5,2019.3,2018.2,1979.9,1792.0,1478.9,1063.1,666.8,538.4
DT1,WEEKDAY,0.0,523.4,3128.2,6730.4,6376.4,2703.9,1531.0,1238.4,1140.6,1061.2,937.5,808.8,866.2,1289.5,1356.2,820.2,442.8,421.9,258.2,76.6,305.1,0.2,240.6,769.7,645.1,439.4,389.2,461.2,787.6,849.4,1042.9,1240.6,1640.6,2679.0,5399.2,4906.7,2874.7,2295.3,2279.2,1225.9
DT1,WEEKENDS/HOLIDAY,0.0,241.5,1171.9,1752.2,1853.1,2021.8,2022.3,1970.0,1904.9,1801.6,1603.4,1435.8,1452.9,1541.3,1405.4,884.5,522.8,449.6,301.5,97.9,355.2,0.3,117.9,370.9,396.7,449.5,523.5,706.8,908.7,1152.5,1217.0,1259.9,1494.3,1782.6,2070.1,2110.0,2175.0,2383.6,2464.4,1490.8
DT10,WEEKDAY,1.0,7.6,198.2,507.4,882.4,461.0,259.2,241.2,186.9,261.6,455.2,400.0,320.8,410.9,528.2,278.7,135.0,143.6,84.6,29.0,9.0,5.8,284.8,936.4,329.4,145.4,97.4,93.6,125.9,138.8,157.6,178.8,208.4,309.0,567.5,417.4,242.9,204.7,169.6,87.8
DT10,WEEKENDS/HOLIDAY,1.4,3.3,81.4,136.6,187.8,245.5,248.5,262.5,266.1,245.0,213.4,198.6,217.8,231.2,270.8,204.9,108.9,97.5,76.7,34.2,6.5,1.5,68.5,204.5,136.5,126.2,113.1,131.4,133.2,149.6,158.2,142.7,161.8,178.8,197.6,183.6,161.6,198.5,174.6,83.7
DT11,WEEKDAY,18.8,86.9,848.6,1932.4,3681.0,2178.9,1375.6,1312.8,1382.7,1425.0,1343.2,1338.3,1508.6,2556.4,3620.3,2254.4,1313.8,1307.6,974.8,346.6,91.7,27.0,506.6,1900.8,3036.0,1873.5,1065.8,1142.2,1285.4,1417.8,1507.4,1538.2,1677.4,2531.4,4298.6,2829.6,1682.2,1561.8,1446.4,819.0
DT11,WEEKENDS/HOLIDAY,25.9,31.1,438.4,704.0,965.6,1302.7,1545.2,1756.6,1855.6,2005.2,1937.2,1903.3,1871.9,2134.8,2096.9,1699.6,1181.6,1148.3,917.5,365.1,106.5,5.9,256.5,626.2,945.9,1207.8,1335.5,1487.7,1609.1,1728.3,1665.0,1732.9,1724.3,1898.1,1817.7,1681.6,1597.2,1778.4,1609.6,907.5
DT13,WEEKDAY,15.2,16.8,182.8,384.8,482.2,377.0,320.7,384.6,577.2,904.8,536.4,552.1,660.1,932.8,1324.6,887.3,681.6,585.4,406.4,183.0,18.0,4.2,122.2,361.7,1233.3,1097.2,804.4,612.1,978.4,691.7,540.7,501.6,492.5,594.7,893.5,690.2,375.1,354.1,320.6,182.1
DT13,WEEKENDS/HOLIDAY,17.2,5.9,95.4,178.4,225.9,314.9,383.3,429.2,542.1,597.9,600.3,653.8,668.2,688.4,662.8,657.9,580.4,468.2,347.8,200.9,24.8,1.0,83.7,158.7,367.6,482.5,666.0,619.4,671.9,743.7,670.6,640.5,604.9,604.0,552.3,474.7,399.5,416.4,363.9,206.5
DT17,WEEKDAY,12.4,2.2,37.2,128.7,271.2,197.6,288.4,1580.9,2313.9,742.6,567.8,618.0,983.0,3351.0,7247.0,3957.3,1816.4,1022.0,608.2,231.4,3.9,0.0,624.4,2124.2,8144.0,5854.2,1193.8,657.6,1004.8,2563.8,990.0,409.9,370.4,444.1,624.5,417.4,235.8,173.0,103.9,37.4
DT17,WEEKENDS/HOLIDAY,8.7,1.5,19.9,61.5,88.1,100.7,160.9,248.3,283.2,284.5,293.4,327.7,383.2,390.4,383.6,375.5,714.7,555.7,342.8,145.7,3.5,0.0,88.8,223.6,277.9,270.5,285.5,266.2,271.2,290.7,277.6,268.8,276.3,331.8,368.1,332.0,228.9,181.7,96.3,43.8
DT18,WEEKDAY,14.3,2.4,25.2,99.4,244.8,233.2,288.6,691.6,1111.0,1104.7,726.5,668.9,830.2,2576.7,5407.4,2723.8,1389.1,933.0,745.8,315.0,6.9,0.0,475.5,1606.7,6054.3,4585.6,1303.6,938.6,1162.6,1120.9,663.8,406.4,388.6,504.2,922.2,616.2,269.3,189.0,118.1,56.7
DT18,WEEKENDS/HOLIDAY,8.3,0.9,17.6,38.0,52.4,90.3,142.0,197.8,280.5,330.3,334.3,343.4,327.8,348.0,329.1,290.4,348.1,336.7,329.0,186.4,8.2,0.0,78.2,194.9,283.6,343.0,318.6,342.3,378.4,329.4,277.1,242.7,215.5,281.2,347.5,317.5,234.3,211.0,148.8,67.8
DT2,WEEKDAY,0.2,11.8,159.4,418.0,439.5,199.4,108.2,116.7,178.6,122.1,168.1,156.9,167.2,405.4,286.0,119.3,46.1,38.0,31.6,11.6,17.0,2.2,89.8,436.7,227.8,77.5,30.6,35.2,46.8,79.2,87.6,80.8,103.8,148.2,281.6,260.6,155.4,135.2,122.0,59.4
DT2,WEEKENDS/HOLIDAY,0.3,4.3,20.6,56.0,130.5,144.6,147.5,115.3,163.7,98.5,84.6,72.9,81.8,99.3,150.4,80.4,29.7,23.8,27.1,9.7,19.2,0.0,6.4,42.2,38.0,34.2,34.8,45.0,51.5,62.9,73.6,73.7,83.3,112.7,114.3,100.9,89.8,101.9,96.8,54.5
DT20,WEEKDAY,12.8,1.4,70.1,291.6,767.1,480.0,307.8,297.6,399.4,420.8,294.1,291.8,357.9,660.6,964.7,621.8,420.2,421.2,417.6,249.6,20.0,0.0,151.7,514.2,991.0,671.6,324.1,321.4,456.8,425.8,365.4,318.8,388.0,585.0,1062.0,785.7,473.1,411.6,310.3,154.4
DT20,WEEKENDS/HOLIDAY,14.4,2.1,35.0,66.5,123.6,230.3,330.0,360.5,355.6,345.7,345.0,376.9,377.0,426.7,470.1,446.3,367.5,412.0,416.3,279.0,21.5,0.0,98.8,246.2,250.0,335.0,347.4,398.9,396.1,430.5,457.2,428.4,452.5,515.7,533.0,478.1,472.5,488.2,368.5,201.7
DT21,WEEKDAY,21.0,4.0,59.2,153.4,412.9,350.1,282.4,332.9,351.6,425.0,325.1,381.0,440.2,762.0,1168.6,730.7,515.0,643.5,616.8,262.1,16.4,0.0,116.7,489.8,1235.1,691.5,408.7,454.5,466.9,451.6,365.4,342.2,308.6,456.6,926.7,572.8,340.7,340.5,277.2,126.8
DT21,WEEKENDS/HOLIDAY,21.5,1.2,40.5,65.9,147.0,264.9,310.7,311.0,373.6,363.2,363.6,418.3,458.2,542.5,524.8,484.7,396.5,502.8,466.5,258.5,13.4,0.0,57.2,133.6,282.5,382.1,380.3,374.9,432.5,468.3,464.8,421.7,379.3,394.3,416.0,365.7,341.7,378.3,310.0,162.0
DT22,WEEKDAY,12.2,31.2,247.4,496.2,621.7,417.1,294.5,268.1,303.3,352.9,304.3,293.8,308.8,444.7,578.8,539.8,454.2,451.6,381.6,183.7,24.8,0.0,129.9,380.0,471.3,407.8,358.2,327.0,388.6,300.0,274.9,306.3,356.8,514.6,949.4,811.8,522.0,396.2,357.5,191.2
DT22,WEEKENDS/HOLIDAY,21.5,8.1,139.1,239.8,253.3,292.7,299.0,345.3,377.5,433.9,446.7,431.2,437.5,501.1,595.5,762.6,936.3,916.3,726.7,340.1,21.8,0.0,114.1,217.3,284.6,390.0,498.8,516.6,542.5,535.6,489.8,535.0,628.5,916.3,1057.3,844.4,562.0,439.9,369.9,239.0
DT23,WEEKDAY,2.8,6.3,72.8,188.6,336.5,209.6,138.6,184.7,223.2,144.8,121.7,158.6,197.0,618.0,1191.2,570.9,244.6,179.6,143.9,56.9,12.8,0.0,104.6,320.4,1107.6,805.2,259.4,132.6,166.8,242.8,170.2,132.8,136.9,206.4,406.1,309.7,163.2,143.5,152.4,85.7
DT23,WEEKENDS/HOLIDAY,2.5,1.9,38.9,78.4,88.0,122.9,134.7,139.4,173.9,157.5,142.4,129.5,154.0,171.3,195.4,166.5,110.7,97.3,87.1,50.4,13.4,0.0,32.1,74.8,118.9,142.0,122.6,116.8,133.5,163.5,163.5,146.9,144.5,135.8,148.3,134.3,120.0,164.4,154.7,102.4
DT24,WEEKDAY,2.3,45.8,403.3,719.9,916.9,428.6,244.3,202.6,221.0,209.0,165.3,160.0,195.2,411.3,530.5,310.1,174.9,134.5,84.4,32.6,23.7,0.0,102.8,380.9,455.2,192.2,109.4,124.7,162.4,168.5,175.7,195.6,238.4,393.4,775.4,545.0,362.0,308.3,331.6,196.4
DT24,WEEKENDS/HOLIDAY,2.3,14.4,160.0,237.9,261.3,264.5,250.9,237.9,240.0,243.0,223.4,212.4,209.1,269.2,245.9,230.7,139.3,116.9,103.0,35.9,26.6,0.1,58.5,127.5,139.0,106.0,117.3,133.2,171.4,182.9,192.7,199.7,216.1,241.5,276.2,288.3,302.0,326.5,326.4,225.7
DT25,WEEKDAY,3.6,18.6,215.2,405.1,539.9,256.9,172.6,132.0,133.7,190.2,115.0,138.2,156.8,377.0,632.8,284.1,149.5,131.6,116.2,45.2,16.2,7.6,135.8,411.0,560.2,242.4,99.0,82.1,119.9,115.2,115.6,123.6,151.7,285.4,557.0,467.3,281.6,224.6,229.3,133.2
DT25,WEEKENDS/HOLIDAY,3.8,5.5,94.9,151.8,164.5,169.3,206.3,182.1,205.7,191.3,145.0,143.5,174.5,196.9,225.5,196.5,106.8,83.7,69.8,36.8,17.5,1.4,38.5,104.6,155.8,118.0,102.2,89.2,105.3,125.5,122.4,149.5,156.8,205.6,208.8,227.6,210.3,240.5,218.0,143.5
DT27,WEEKDAY,1.4,36.2,330.0,737.3,737.2,377.5,295.0,255.0,299.6,361.5,322.2,289.6,392.2,887.6,1580.2,663.4,363.6,204.0,157.4,44.8,28.3,7.3,301.2,957.4,1477.8,641.6,256.9,204.0,223.2,267.6,243.0,239.2,276.0,425.7,763.6,598.8,395.4,332.9,310.6,155.4
DT27,WEEKENDS/HOLIDAY,1.9,19.7,158.4,253.6,280.1,274.7,327.7,312.6,391.3,404.1,323.5,308.5,372.7,475.5,471.5,328.8,210.8,158.5,110.5,50.1,30.2,1.9,76.8,238.4,345.7,237.1,194.9,169.6,201.3,225.5,232.5,233.8,254.3,339.2,354.0,420.5,440.1,432.6,381.4,206.1
DT28,WEEKDAY,2.6,64.2,758.1,1729.4,1522.2,658.5,386.8,358.0,356.0,314.0,282.4,327.0,344.4,1065.1,1729.5,745.5,365.6,204.6,124.6,97.0,58.9,14.2,335.3,963.0,1679.5,584.8,214.6,193.4,222.6,282.2,327.8,288.4,353.2,617.6,1142.8,1064.2,682.4,631.4,658.0,327.2
DT28,WEEKENDS/HOLIDAY,3.7,24.1,350.2,614.8,521.6,489.7,492.9,480.7,526.8,525.5,426.2,418.0,489.8,666.4,673.8,450.2,268.2,164.0,130.2,62.4,63.3,4.2,125.5,256.3,367.0,207.0,173.7,187.8,236.5,284.4,306.8,322.7,360.7,517.6,546.1,641.4,734.3,812.8,746.5,439.1
DT29,WEEKDAY,1.8,78.4,577.0,1274.8,1497.4,690.4,349.9,256.4,253.2,227.4,198.6,194.9,214.8,421.1,577.8,291.2,155.2,102.6,80.3,37.3,37.0,3.2,80.5,290.2,403.8,193.4,91.4,96.4,147.0,169.8,188.6,254.6,317.0,553.7,1163.2,884.6,590.2,541.0,478.4,289.4
DT29,WEEKENDS/HOLIDAY,3.0,28.1,199.2,315.4,360.5,386.5,384.8,349.5,350.9,337.6,315.4,297.4,277.5,336.5,342.8,274.3,147.2,96.1,90.5,42.5,42.0,1.9,33.2,97.4,120.3,114.7,107.7,139.6,176.1,217.2,240.4,269.6,296.1,317.8,346.9,361.0,396.5,478.9,468.9,304.6
DT3,WEEKDAY,2.4,42.7,503.2,1276.0,1656.1,743.4,392.2,358.8,361.4,324.4,283.4,390.0,399.6,423.6,462.7,236.5,130.6,126.0,89.8,31.2,54.1,2.2,50.5,493.0,211.1,135.2,115.6,139.4,179.9,246.4,309.8,348.6,387.6,558.8,1058.0,1033.4,613.9,547.1,456.7,225.5
DT3,WEEKENDS/HOLIDAY,3.4,15.3,100.3,210.8,407.0,514.0,546.0,550.1,565.3,488.9,374.0,360.2,402.9,413.3,436.8,279.8,146.9,121.4,112.6,40.5,58.2,1.0,30.8,112.9,169.9,171.5,173.2,195.3,228.0,298.4,309.5,330.6,358.5,407.8,455.6,414.1,411.3,456.1,410.8,229.0
DT30,WEEKDAY,1.4,61.3,550.6,1426.8,1898.6,805.3,419.4,322.0,277.0,272.2,236.4,208.0,217.8,310.0,388.6,244.6,158.3,118.4,80.7,34.6,42.6,5.6,202.8,355.4,185.4,123.2,94.2,105.2,148.2,194.0,243.8,279.2,368.6,654.0,1467.8,1154.7,723.1,563.1,525.2,278.2
DT30,WEEKENDS/HOLIDAY,1.7,21.7,157.9,284.4,374.9,406.8,429.0,430.1,430.6,389.4,341.1,313.2,324.9,359.3,361.1,287.5,164.1,120.4,94.8,49.5,50.5,1.1,58.3,115.6,138.7,137.5,126.0,159.3,217.3,257.7,291.5,304.4,325.5,389.6,415.5,410.1,433.8,497.2,482.5,282.3
DT31,WEEKDAY,3.0,90.7,495.4,1273.8,1580.4,698.2,358.8,308.3,309.2,303.6,272.8,274.6,309.0,481.0,601.4,365.4,232.9,201.5,137.4,55.9,54.4,3.5,141.4,511.8,598.4,291.6,181.8,183.6,270.6,281.4,269.0,332.6,351.0,663.2,1589.0,1151.0,682.4,548.2,495.6,282.3
DT31,WEEKENDS/HOLIDAY,3.5,35.7,155.5,261.0,319.7,386.9,366.2,381.8,367.3,389.5,327.0,315.4,346.9,391.9,375.8,294.3,201.7,151.5,114.4,53.0,45.1,1.7,58.0,152.4,201.2,182.4,165.8,201.6,247.1,316.5,330.3,330.5,357.4,394.2,429.7,426.1,442.4,476.3,480.9,293.2
DT32,WEEKDAY,23.2,119.3,984.3,2606.4,3256.6,1559.2,865.6,717.3,775.6,922.9,849.7,736.1,850.4,1273.8,1733.4,1381.8,998.6,962.6,639.0,214.0,104.7,39.0,504.6,1159.0,1218.4,812.7,592.2,623.9,871.8,877.4,854.2,925.0,1170.1,2011.3,4318.0,3086.2,1582.7,1025.6,913.9,461.0
DT32,WEEKENDS/HOLIDAY,28.6,58.9,322.9,556.2,666.5,738.9,821.3,941.9,1055.9,1132.5,1132.5,1119.7,1116.8,1220.5,1236.9,1102.2,946.3,921.7,672.8,241.5,107.2,7.3,202.8,362.6,509.8,655.0,775.3,853.1,992.1,1121.5,1109.1,1164.9,1169.8,1351.6,1401.1,1302.3,1083.4,1008.3,883.5,515.3
DT33,WEEKDAY,1.2,253.6,1522.2,3585.4,4187.3,1844.9,1016.8,698.9,645.8,622.7,551.4,448.8,510.2,779.6,1034.0,587.6,323.1,243.9,189.2,76.2,177.4,2.4,308.2,939.6,500.8,231.9,182.9,226.6,366.2,404.8,514.0,631.2,787.6,1370.9,3183.0,2744.7,1734.7,1504.1,1334.6,743.6
DT33,WEEKENDS/HOLIDAY,1.4,101.3,423.6,714.6,869.0,908.1,974.4,943.2,898.5,875.5,785.4,738.9,758.1,904.4,844.2,601.9,373.8,263.2,196.9,85.5,187.2,1.9,87.7,238.0,249.4,242.0,236.5,314.5,445.5,587.5,663.6,674.4,716.7,783.1,865.7,942.3,993.9,1235.8,1224.7,760.1
DT34,WEEKDAY,0.1,48.4,194.9,444.6,663.6,385.6,210.5,232.8,240.6,178.1,133.4,149.4,246.0,561.9,702.1,316.6,191.4,133.7,111.7,52.2,27.0,0.6,123.8,417.2,559.6,261.0,127.1,106.8,140.6,207.4,186.5,143.6,173.0,221.7,515.3,564.8,357.4,272.2,211.0,120.2
DT34,WEEKENDS/HOLIDAY,0.5,22.0,44.1,80.7,140.8,144.9,191.6,223.8,251.8,218.5,175.8,182.0,215.6,262.5,263.4,215.9,139.6,80.6,66.6,34.5,34.7,0.5,48.6,119.4,124.4,96.5,95.1,97.3,123.4,169.3,170.4,162.8,160.4,152.4,184.5,207.5,217.6,261.9,226.2,132.7
DT5,WEEKDAY,6.4,70.0,739.8,1747.7,1937.4,920.2,490.6,508.0,607.8,638.8,522.1,519.6,607.0,930.0,1191.5,800.0,550.0,452.0,327.4,138.1,78.2,14.3,207.8,636.0,786.8,615.8,425.4,417.8,494.6,555.6,596.0,630.4,820.1,1063.0,1911.6,1642.6,914.6,759.4,714.6,353.5
DT5,WEEKENDS/HOLIDAY,9.1,30.5,238.4,438.0,567.6,708.7,780.7,972.4,1018.5,1057.0,839.4,805.3,787.5,852.1,911.6,683.6,465.5,353.5,259.1,115.8,77.6,7.6,119.9,355.3,570.9,665.1,617.9,580.6,631.6,697.1,670.9,638.6,732.7,837.0,923.7,852.1,735.3,791.7,694.5,419.4
DT6,WEEKDAY,1.4,11.3,186.2,562.4,706.9,366.2,309.8,371.4,431.6,415.5,521.4,563.6,495.6,892.1,904.4,492.7,253.4,247.2,343.0,44.9,21.2,8.6,256.6,678.8,663.0,366.3,210.4,343.0,318.4,320.8,328.6,380.8,329.0,521.5,961.4,570.6,311.4,279.3,232.0,116.3
DT6,WEEKENDS/HOLIDAY,1.5,3.5,41.8,100.0,205.5,293.1,311.5,374.2,374.4,357.5,274.1,296.8,292.8,345.8,337.5,206.8,117.8,87.5,91.8,33.8,26.7,1.5,33.5,127.4,236.4,162.3,161.0,217.5,222.2,254.2,253.2,254.4,277.1,264.8,295.4,257.5,223.8,272.0,229.1,122.5
DT7,WEEKDAY,0.8,8.2,90.5,287.7,354.4,211.2,126.1,135.0,141.6,210.8,203.2,296.6,348.0,448.4,547.2,339.1,148.8,143.1,116.2,40.8,11.1,6.2,117.5,667.2,635.8,258.6,157.6,200.8,165.3,188.8,212.2,231.0,267.7,322.9,578.0,433.6,237.1,159.6,141.5,70.2
DT7,WEEKENDS/HOLIDAY,1.5,4.1,21.5,59.6,122.1,197.1,200.5,210.5,215.2,218.2,195.9,200.2,205.2,252.2,227.9,176.8,102.4,99.5,107.5,46.0,11.5,0.7,40.2,158.8,196.3,180.6,176.0,167.4,178.3,173.1,188.4,200.1,202.5,234.7,254.2,209.4,181.9,182.2,138.2,68.2
DT8,WEEKDAY,1.2,5.5,115.0,409.2,466.0,227.6,157.2,251.8,188.6,333.1,526.7,509.2,524.8,624.0,692.9,350.4,145.8,107.8,64.6,21.6,9.2,10.4,339.5,1652.4,400.0,180.4,119.6,130.3,128.7,167.0,176.9,208.6,209.6,284.8,449.6,337.8,159.9,145.4,105.4,44.0
DT8,WEEKENDS/HOLIDAY,1.4,2.4,24.3,60.7,151.8,205.7,190.2,212.1,215.5,194.9,142.3,154.8,171.8,196.5,183.6,130.1,75.9,62.9,84.2,23.6,10.1,2.1,38.1,94.3,147.1,135.6,128.5,126.7,130.2,163.8,162.7,152.4,170.5,198.3,227.6,173.3,152.0,162.8,121.3,51.8
